,filename,width,height,class_name,class_no,xmin,ymin,xmax,ymax
1457,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00081_f_noise.jpg,800,600,yellow,2,85,301,141,397
1458,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00081_f_rainy.jpg,800,600,yellow,2,338,320,380,419
1459,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00081_f_rainy.jpg,800,600,yellow,2,559,326,608,439
1460,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00081_f_rainy.jpg,800,600,yellow,2,85,301,141,397
1461,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_rigal.jpg,800,600,yellow,2,338,320,380,419
1462,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_rigal.jpg,800,600,yellow,2,559,326,608,439
1463,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_rigal.jpg,800,600,yellow,2,85,301,141,397
1464,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_blure.jpg,800,600,yellow,2,338,320,380,419
1465,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_blure.jpg,800,600,yellow,2,559,326,608,439
1466,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_blure.jpg,800,600,yellow,2,85,301,141,397
1467,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_noise.jpg,800,600,yellow,2,338,320,380,419
1468,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_noise.jpg,800,600,yellow,2,559,326,608,439
1469,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_noise.jpg,800,600,yellow,2,85,301,141,397
1470,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_brght.jpg,800,600,yellow,2,338,320,380,419
1471,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_brght.jpg,800,600,yellow,2,559,326,608,439
1472,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_brght.jpg,800,600,yellow,2,85,301,141,397
1473,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_rainy.jpg,800,600,yellow,2,338,320,380,419
1474,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_rainy.jpg,800,600,yellow,2,559,326,608,439
1475,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_o_rainy.jpg,800,600,yellow,2,85,301,141,397
1476,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_lippd.jpg,800,600,yellow,2,338,320,380,419
1477,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_lippd.jpg,800,600,yellow,2,559,326,608,439
1478,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_lippd.jpg,800,600,yellow,2,85,301,141,397
1479,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_blure.jpg,800,600,yellow,2,338,320,380,419
1480,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_blure.jpg,800,600,yellow,2,559,326,608,439
1481,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_blure.jpg,800,600,yellow,2,85,301,141,397
1482,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_noise.jpg,800,600,yellow,2,338,320,380,419
1483,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_noise.jpg,800,600,yellow,2,559,326,608,439
1484,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_noise.jpg,800,600,yellow,2,85,301,141,397
1485,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_brght.jpg,800,600,yellow,2,338,320,380,419
1486,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_brght.jpg,800,600,yellow,2,559,326,608,439
1487,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_brght.jpg,800,600,yellow,2,85,301,141,397
1488,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_rainy.jpg,800,600,yellow,2,338,320,380,419
1489,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_rainy.jpg,800,600,yellow,2,559,326,608,439
1490,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00082_f_rainy.jpg,800,600,yellow,2,85,301,141,397
1491,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_rigal.jpg,800,600,yellow,2,334,314,380,425
1492,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_rigal.jpg,800,600,yellow,2,556,324,610,437
1493,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_rigal.jpg,800,600,yellow,2,83,301,138,395
1494,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_blure.jpg,800,600,yellow,2,334,314,380,425
1495,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_blure.jpg,800,600,yellow,2,556,324,610,437
1496,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_blure.jpg,800,600,yellow,2,83,301,138,395
1497,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_noise.jpg,800,600,yellow,2,334,314,380,425
1498,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_noise.jpg,800,600,yellow,2,556,324,610,437
1499,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_noise.jpg,800,600,yellow,2,83,301,138,395
1500,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_brght.jpg,800,600,yellow,2,334,314,380,425
1501,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_brght.jpg,800,600,yellow,2,556,324,610,437
1502,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_o_brght.jpg,800,600,yellow,2,83,301,138,395
1503,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_lippd.jpg,800,600,yellow,2,334,314,380,425
1504,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_lippd.jpg,800,600,yellow,2,556,324,610,437
1505,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_lippd.jpg,800,600,yellow,2,83,301,138,395
1506,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_blure.jpg,800,600,yellow,2,334,314,380,425
1507,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_blure.jpg,800,600,yellow,2,556,324,610,437
1508,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_blure.jpg,800,600,yellow,2,83,301,138,395
1509,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_noise.jpg,800,600,yellow,2,334,314,380,425
1510,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_noise.jpg,800,600,yellow,2,556,324,610,437
1511,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_noise.jpg,800,600,yellow,2,83,301,138,395
1512,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_brght.jpg,800,600,yellow,2,334,314,380,425
1513,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_brght.jpg,800,600,yellow,2,556,324,610,437
1514,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_brght.jpg,800,600,yellow,2,83,301,138,395
1515,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_rainy.jpg,800,600,yellow,2,334,314,380,425
1516,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_rainy.jpg,800,600,yellow,2,556,324,610,437
1517,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00083_f_rainy.jpg,800,600,yellow,2,83,301,138,395
1518,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_blure.jpg,800,600,yellow,2,336,318,380,422
1519,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_blure.jpg,800,600,yellow,2,561,331,605,433
1520,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_blure.jpg,800,600,yellow,2,85,297,143,421
1521,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_noise.jpg,800,600,yellow,2,336,318,380,422
1522,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_noise.jpg,800,600,yellow,2,561,331,605,433
1523,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_noise.jpg,800,600,yellow,2,85,297,143,421
1524,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_brght.jpg,800,600,yellow,2,336,318,380,422
1525,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_brght.jpg,800,600,yellow,2,561,331,605,433
1526,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_brght.jpg,800,600,yellow,2,85,297,143,421
1527,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_rainy.jpg,800,600,yellow,2,336,318,380,422
1528,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_rainy.jpg,800,600,yellow,2,561,331,605,433
1529,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_o_rainy.jpg,800,600,yellow,2,85,297,143,421
1530,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_lippd.jpg,800,600,yellow,2,336,318,380,422
1531,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_lippd.jpg,800,600,yellow,2,561,331,605,433
1532,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_lippd.jpg,800,600,yellow,2,85,297,143,421
1533,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_blure.jpg,800,600,yellow,2,336,318,380,422
1534,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_blure.jpg,800,600,yellow,2,561,331,605,433
1535,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_blure.jpg,800,600,yellow,2,85,297,143,421
1536,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_noise.jpg,800,600,yellow,2,336,318,380,422
1537,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_noise.jpg,800,600,yellow,2,561,331,605,433
1538,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_noise.jpg,800,600,yellow,2,85,297,143,421
1539,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_brght.jpg,800,600,yellow,2,336,318,380,422
1540,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_brght.jpg,800,600,yellow,2,561,331,605,433
1541,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_brght.jpg,800,600,yellow,2,85,297,143,421
1542,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_rainy.jpg,800,600,yellow,2,336,318,380,422
1543,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_rainy.jpg,800,600,yellow,2,561,331,605,433
1544,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00084_f_rainy.jpg,800,600,yellow,2,85,297,143,421
1545,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_rigal.jpg,800,600,yellow,2,336,318,380,422
1546,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_rigal.jpg,800,600,yellow,2,561,331,605,433
1547,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_rigal.jpg,800,600,yellow,2,85,297,143,421
1548,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_blure.jpg,800,600,yellow,2,336,318,380,422
1549,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_blure.jpg,800,600,yellow,2,561,331,605,433
1550,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_blure.jpg,800,600,yellow,2,85,297,143,421
1551,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_noise.jpg,800,600,yellow,2,336,318,380,422
1552,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_noise.jpg,800,600,yellow,2,561,331,605,433
1553,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_noise.jpg,800,600,yellow,2,85,297,143,421
1554,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_brght.jpg,800,600,yellow,2,336,318,380,422
1555,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_brght.jpg,800,600,yellow,2,561,331,605,433
1556,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_brght.jpg,800,600,yellow,2,85,297,143,421
1557,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_rainy.jpg,800,600,yellow,2,336,318,380,422
1558,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_rainy.jpg,800,600,yellow,2,561,331,605,433
1559,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_o_rainy.jpg,800,600,yellow,2,85,297,143,421
1560,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_lippd.jpg,800,600,yellow,2,336,318,380,422
1561,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_lippd.jpg,800,600,yellow,2,561,331,605,433
1562,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_lippd.jpg,800,600,yellow,2,85,297,143,421
1563,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_blure.jpg,800,600,yellow,2,336,318,380,422
1564,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_blure.jpg,800,600,yellow,2,561,331,605,433
1565,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_blure.jpg,800,600,yellow,2,85,297,143,421
1566,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_brght.jpg,800,600,yellow,2,336,318,380,422
1567,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_brght.jpg,800,600,yellow,2,561,331,605,433
1568,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_brght.jpg,800,600,yellow,2,85,297,143,421
1569,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_rainy.jpg,800,600,yellow,2,336,318,380,422
1570,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_rainy.jpg,800,600,yellow,2,561,331,605,433
1571,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00085_f_rainy.jpg,800,600,yellow,2,85,297,143,421
1572,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_rigal.jpg,800,600,yellow,2,336,318,380,422
1573,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_rigal.jpg,800,600,yellow,2,562,333,604,430
1574,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_rigal.jpg,800,600,yellow,2,85,297,143,420
1575,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_blure.jpg,800,600,yellow,2,336,318,380,422
1576,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_blure.jpg,800,600,yellow,2,562,333,604,430
1577,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_blure.jpg,800,600,yellow,2,85,297,143,420
1578,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_noise.jpg,800,600,yellow,2,336,318,380,422
1579,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_noise.jpg,800,600,yellow,2,562,333,604,430
1580,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_noise.jpg,800,600,yellow,2,85,297,143,420
1581,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_brght.jpg,800,600,yellow,2,336,318,380,422
1582,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_brght.jpg,800,600,yellow,2,562,333,604,430
1583,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_o_brght.jpg,800,600,yellow,2,85,297,143,420
1584,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_lippd.jpg,800,600,yellow,2,336,318,380,422
1585,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_lippd.jpg,800,600,yellow,2,562,333,604,430
1586,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_lippd.jpg,800,600,yellow,2,85,297,143,420
1587,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_blure.jpg,800,600,yellow,2,336,318,380,422
1588,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_blure.jpg,800,600,yellow,2,562,333,604,430
1589,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_blure.jpg,800,600,yellow,2,85,297,143,420
1590,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_noise.jpg,800,600,yellow,2,336,318,380,422
1591,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_noise.jpg,800,600,yellow,2,562,333,604,430
1592,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_noise.jpg,800,600,yellow,2,85,297,143,420
1593,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_brght.jpg,800,600,yellow,2,336,318,380,422
1594,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_brght.jpg,800,600,yellow,2,562,333,604,430
1595,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_brght.jpg,800,600,yellow,2,85,297,143,420
1596,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_rainy.jpg,800,600,yellow,2,336,318,380,422
1597,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_rainy.jpg,800,600,yellow,2,562,333,604,430
1598,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00086_f_rainy.jpg,800,600,yellow,2,85,297,143,420
1599,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_rigal.jpg,800,600,yellow,2,332,313,382,428
1600,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_rigal.jpg,800,600,yellow,2,561,332,605,431
1601,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_rigal.jpg,800,600,yellow,2,84,295,142,421
1602,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_blure.jpg,800,600,yellow,2,332,313,382,428
1603,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_blure.jpg,800,600,yellow,2,561,332,605,431
1604,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_blure.jpg,800,600,yellow,2,84,295,142,421
1605,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_noise.jpg,800,600,yellow,2,332,313,382,428
1606,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_noise.jpg,800,600,yellow,2,561,332,605,431
1607,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_noise.jpg,800,600,yellow,2,84,295,142,421
1608,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_brght.jpg,800,600,yellow,2,332,313,382,428
1609,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_brght.jpg,800,600,yellow,2,561,332,605,431
1610,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_brght.jpg,800,600,yellow,2,84,295,142,421
1611,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_rainy.jpg,800,600,yellow,2,332,313,382,428
1612,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_rainy.jpg,800,600,yellow,2,561,332,605,431
1613,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_o_rainy.jpg,800,600,yellow,2,84,295,142,421
1614,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_lippd.jpg,800,600,yellow,2,332,313,382,428
1615,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_lippd.jpg,800,600,yellow,2,561,332,605,431
1616,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_lippd.jpg,800,600,yellow,2,84,295,142,421
1617,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_blure.jpg,800,600,yellow,2,332,313,382,428
1618,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_blure.jpg,800,600,yellow,2,561,332,605,431
1619,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_blure.jpg,800,600,yellow,2,84,295,142,421
1620,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_noise.jpg,800,600,yellow,2,332,313,382,428
1621,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_noise.jpg,800,600,yellow,2,561,332,605,431
1622,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_noise.jpg,800,600,yellow,2,84,295,142,421
1623,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_brght.jpg,800,600,yellow,2,332,313,382,428
1624,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_brght.jpg,800,600,yellow,2,561,332,605,431
1625,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_brght.jpg,800,600,yellow,2,84,295,142,421
1626,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_rainy.jpg,800,600,yellow,2,332,313,382,428
1627,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_rainy.jpg,800,600,yellow,2,561,332,605,431
1628,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00087_f_rainy.jpg,800,600,yellow,2,84,295,142,421
1629,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00088_o_rigal.jpg,800,600,yellow,2,558,321,607,437
1630,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00088_o_rigal.jpg,800,600,yellow,2,82,300,138,401
1631,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00088_o_rigal.jpg,800,600,yellow,2,325,341,377,430
1632,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00088_o_rigal.jpg,800,600,yellow,2,335,321,373,426
1633,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00088_o_rigal.jpg,800,600,yellow,2,96,329,131,382
1634,C:/Users/saidz/git/CarND-Capstone/tl_detection_pipeline/annotation_pipeline/images/train/00088_o_noise.jpg,800,600,yellow,2,558,321,607,437
